date,material_category,state,location,buying_price,unit,market_range_low,market_range_high,requires_handling_fee,source_type,source
13-09-2026,CRT,Punjab,Ludhiana,0.0,per kg,0.0,0.0,True,"Derived (Composition Model - Lead-driven, hazard-adjusted)",Simulated historical trend (see SOURCES.md for base-value citations)
13-09-2026,LCD,Punjab,Ludhiana,21.06,per kg,19.38,22.74,False,Derived (Composition Model - Aluminium-driven),Simulated historical trend (see SOURCES.md for base-value citations)
13-09-2026,Copper,Punjab,Amritsar,648.82,per kg,596.91,700.73,False,Derived (Formula from Metals.Dev API - MCX/LME-linked),Simulated historical trend (see SOURCES.md for base-value citations)
13-09-2026,Aluminium,Punjab,Amritsar,141.14,per kg,129.85,152.43,False,Derived (Formula from Metals.Dev API - MCX/LME-linked),Simulated historical trend (see SOURCES.md for base-value citations)
13-09-2026,Iron,Punjab,Amritsar,39.86,per kg,36.67,43.05,False,Derived (Formula from Metals.Dev API - MCX/LME-linked),Simulated historical trend (see SOURCES.md for base-value citations)
13-09-2026,Lead,Punjab,Amritsar,109.67,per kg,100.9,118.44,False,Derived (Formula from Metals.Dev API - MCX/LME-linked),Simulated historical trend (see SOURCES.md for base-value citations)
13-09-2026,PCB,Punjab,Amritsar,111.71,per kg,102.77,120.65,False,Derived (Composition Model - Copper-driven),Simulated historical trend (see SOURCES.md for base-value citations)
13-09-2026,Cable,Punjab,Amritsar,249.01,per kg,229.09,268.93,False,Derived (Composition Model - Copper-driven),Simulated historical trend (see SOURCES.md for base-value citations)
13-09-2026,Motor,Punjab,Amritsar,52.6,per kg,48.39,56.81,False,Derived (Composition Model - Copper-driven),Simulated historical trend (see SOURCES.md for base-value citations)
13-09-2026,Battery,Punjab,Amritsar,44.62,per kg,41.05,48.19,False,Derived (Composition Model - Lead-driven),Simulated historical trend (see SOURCES.md for base-value citations)
13-09-2026,CRT,Punjab,Amritsar,0.0,per kg,0.0,0.0,True,"Derived (Composition Model - Lead-driven, hazard-adjusted)",Simulated historical trend (see SOURCES.md for base-value citations)
13-09-2026,LCD,Punjab,Amritsar,22.4,per kg,20.61,24.19,False,Derived (Composition Model - Aluminium-driven),Simulated historical trend (see SOURCES.md for base-value citations)
13-09-2026,Copper,Punjab,Jalandhar,648.9,per kg,596.99,700.81,False,Derived (Formula from Metals.Dev API - MCX/LME-linked),Simulated historical trend (see SOURCES.md for base-value citations)
13-09-2026,Aluminium,Punjab,Jalandhar,137.55,per kg,126.55,148.55,False,Derived (Formula from Metals.Dev API - MCX/LME-linked),Simulated historical trend (see SOURCES.md for base-value citations)
13-09-2026,Iron,Punjab,Jalandhar,31.27,per kg,28.77,33.77,False,Derived (Formula from Metals.Dev API - MCX/LME-linked),Simulated historical trend (see SOURCES.md for base-value citations)
13-09-2026,Lead,Punjab,Jalandhar,92.45,per kg,85.05,99.85,False,Derived (Formula from Metals.Dev API - MCX/LME-linked),Simulated historical trend (see SOURCES.md for base-value citations)
13-09-2026,PCB,Punjab,Jalandhar,102.09,per kg,93.92,110.26,False,Derived (Composition Model - Copper-driven),Simulated historical trend (see SOURCES.md for base-value citations)
13-09-2026,Cable,Punjab,Jalandhar,254.66,per kg,234.29,275.03,False,Derived (Composition Model - Copper-driven),Simulated historical trend (see SOURCES.md for base-value citations)
13-09-2026,Motor,Punjab,Jalandhar,43.88,per kg,40.37,47.39,False,Derived (Composition Model - Copper-driven),Simulated historical trend (see SOURCES.md for base-value citations)
13-09-2026,Battery,Punjab,Jalandhar,38.54,per kg,35.46,41.62,False,Derived (Composition Model - Lead-driven),Simulated historical trend (see SOURCES.md for base-value citations)
13-09-2026,CRT,Punjab,Jalandhar,0.0,per kg,0.0,0.0,True,"Derived (Composition Model - Lead-driven, hazard-adjusted)",Simulated historical trend (see SOURCES.md for base-value citations)
13-09-2026,LCD,Punjab,Jalandhar,19.95,per kg,18.35,21.55,False,Derived (Composition Model - Aluminium-driven),Simulated historical trend (see SOURCES.md for base-value citations)
13-09-2026,Copper,Maharashtra,Mumbai,712.87,per kg,655.84,769.9,False,Derived (Formula from Metals.Dev API - MCX/LME-linked),Simulated historical trend (see SOURCES.md for base-value citations)
13-09-2026,Aluminium,Maharashtra,Mumbai,164.62,per kg,151.45,177.79,False,Derived (Formula from Metals.Dev API - MCX/LME-linked),Simulated historical trend (see SOURCES.md for base-value citations)
13-09-2026,Iron,Maharashtra,Mumbai,37.47,per kg,34.47,40.47,False,Derived (Formula from Metals.Dev API - MCX/LME-linked),Simulated historical trend (see SOURCES.md for base-value citations)
13-09-2026,Lead,Maharashtra,Mumbai,112.34,per kg,103.35,121.33,False,Derived (Formula from Metals.Dev API - MCX/LME-linked),Simulated historical trend (see SOURCES.md for base-value citations)
13-09-2026,PCB,Maharashtra,Mumbai,105.37,per kg,96.94,113.8,False,Derived (Composition Model - Copper-driven),Simulated historical trend (see SOURCES.md for base-value citations)
13-09-2026,Cable,Maharashtra,Mumbai,273.61,per kg,251.72,295.5,False,Derived (Composition Model - Copper-driven),Simulated historical trend (see SOURCES.md for base-value citations)
13-09-2026,Motor,Maharashtra,Mumbai,54.19,per kg,49.85,58.53,False,Derived (Composition Model - Copper-driven),Simulated historical trend (see SOURCES.md for base-value citations)
13-09-2026,Battery,Maharashtra,Mumbai,43.9,per kg,40.39,47.41,False,Derived (Composition Model - Lead-driven),Simulated historical trend (see SOURCES.md for base-value citations)
13-09-2026,CRT,Maharashtra,Mumbai,0.0,per kg,0.0,0.0,True,"Derived (Composition Model - Lead-driven, hazard-adjusted)",Simulated historical trend (see SOURCES.md for base-value citations)
13-09-2026,LCD,Maharashtra,Mumbai,22.44,per kg,20.64,24.24,False,Derived (Composition Model - Aluminium-driven),Simulated historical trend (see SOURCES.md for base-value citations)
13-09-2026,Copper,Maharashtra,Pune,609.54,per kg,560.78,658.3,False,Derived (Formula from Metals.Dev API - MCX/LME-linked),Simulated historical trend (see SOURCES.md for base-value citations)
13-09-2026,Aluminium,Maharashtra,Pune,145.91,per kg,134.24,157.58,False,Derived (Formula from Metals.Dev API - MCX/LME-linked),Simulated historical trend (see SOURCES.md for base-value citations)
13-09-2026,Iron,Maharashtra,Pune,38.11,per kg,35.06,41.16,False,Derived (Formula from Metals.Dev API - MCX/LME-linked),Simulated historical trend (see SOURCES.md for base-value citations)
13-09-2026,Lead,Maharashtra,Pune,110.89,per kg,102.02,119.76,False,Derived (Formula from Metals.Dev API - MCX/LME-linked),Simulated historical trend (see SOURCES.md for base-value citations)
13-09-2026,PCB,Maharashtra,Pune,107.78,per kg,99.16,116.4,False,Derived (Composition Model - Copper-driven),Simulated historical trend (see SOURCES.md for base-value citations)
13-09-2026,Cable,Maharashtra,Pune,239.36,per kg,220.21,258.51,False,Derived (Composition Model - Copper-driven),Simulated historical trend (see SOURCES.md for base-value citations)
13-09-2026,Motor,Maharashtra,Pune,43.9,per kg,40.39,47.41,False,Derived (Composition Model - Copper-driven),Simulated historical trend (see SOURCES.md for base-value citations)
13-09-2026,Battery,Maharashtra,Pune,45.18,per kg,41.57,48.79,False,Derived (Composition Model - Lead-driven),Simulated historical trend (see SOURCES.md for base-value citations)
13-09-2026,CRT,Maharashtra,Pune,0.0,per kg,0.0,0.0,True,"Derived (Composition Model - Lead-driven, hazard-adjusted)",Simulated historical trend (see SOURCES.md for base-value citations)
13-09-2026,LCD,Maharashtra,Pune,19.89,per kg,18.3,21.48,False,Derived (Composition Model - Aluminium-driven),Simulated historical trend (see SOURCES.md for base-value citations)
12-09-2026,Copper,Punjab,Ludhiana,570.98,per kg,525.3,616.66,False,Derived (Formula from Metals.Dev API - MCX/LME-linked),Simulated historical trend (see SOURCES.md for base-value citations)
12-09-2026,Aluminium,Punjab,Ludhiana,150.28,per kg,138.26,162.3,False,Derived (Formula from Metals.Dev API - MCX/LME-linked),Simulated historical trend (see SOURCES.md for base-value citations)
12-09-2026,Iron,Punjab,Ludhiana,33.5,per kg,30.82,36.18,False,Derived (Formula from Metals.Dev API - MCX/LME-linked),Simulated historical trend (see SOURCES.md for base-value citations)
12-09-2026,Lead,Punjab,Ludhiana,108.69,per kg,99.99,117.39,False,Derived (Formula from Metals.Dev API - MCX/LME-linked),Simulated historical trend (see SOURCES.md for base-value citations)
12-09-2026,PCB,Punjab,Ludhiana,101.2,per kg,93.1,109.3,False,Derived (Composition Model - Copper-driven),Simulated historical trend (see SOURCES.md for base-value citations)
12-09-2026,Cable,Punjab,Ludhiana,248.93,per kg,229.02,268.84,False,Derived (Composition Model - Copper-driven),Simulated historical trend (see SOURCES.md for base-value citations)
12-09-2026,Motor,Punjab,Ludhiana,43.43,per kg,39.96,46.9,False,Derived (Composition Model - Copper-driven),Simulated historical trend (see SOURCES.md for base-value citations)
12-09-2026,Battery,Punjab,Ludhiana,40.35,per kg,37.12,43.58,False,Derived (Composition Model - Lead-driven),Simulated historical trend (see SOURCES.md for base-value citations)
12-09-2026,CRT,Punjab,Ludhiana,0.0,per kg,0.0,0.0,True,"Derived (Composition Model - Lead-driven, hazard-adjusted)",Simulated historical trend (see SOURCES.md for base-value citations)
12-09-2026,LCD,Punjab,Ludhiana,20.85,per kg,19.18,22.52,False,Derived (Composition Model - Aluminium-driven),Simulated historical trend (see SOURCES.md for base-value citations)
12-09-2026,Copper,Punjab,Amritsar,656.52,per kg,604.0,709.04,False,Derived (Formula from Metals.Dev API - MCX/LME-linked),Simulated historical trend (see SOURCES.md for base-value citations)
12-09-2026,Aluminium,Punjab,Amritsar,146.64,per kg,134.91,158.37,False,Derived (Formula from Metals.Dev API - MCX/LME-linked),Simulated historical trend (see SOURCES.md for base-value citations)
12-09-2026,Iron,Punjab,Amritsar,38.08,per kg,35.03,41.13,False,Derived (Formula from Metals.Dev API - MCX/LME-linked),Simulated historical trend (see SOURCES.md for base-value citations)
12-09-2026,Lead,Punjab,Amritsar,108.03,per kg,99.39,116.67,False,Derived (Formula from Metals.Dev API - MCX/LME-linked),Simulated historical trend (see SOURCES.md for base-value citations)
12-09-2026,PCB,Punjab,Amritsar,113.52,per kg,104.44,122.6,False,Derived (Composition Model - Copper-driven),Simulated historical trend (see SOURCES.md for base-value citations)
12-09-2026,Cable,Punjab,Amritsar,239.87,per kg,220.68,259.06,False,Derived (Composition Model - Copper-driven),Simulated historical trend (see SOURCES.md for base-value citations)
12-09-2026,Motor,Punjab,Amritsar,44.58,per kg,41.01,48.15,False,Derived (Composition Model - Copper-driven),Simulated historical trend (see SOURCES.md for base-value citations)
12-09-2026,Battery,Punjab,Amritsar,46.48,per kg,42.76,50.2,False,Derived (Composition Model - Lead-driven),Simulated historical trend (see SOURCES.md for base-value citations)
12-09-2026,CRT,Punjab,Amritsar,0.0,per kg,0.0,0.0,True,"Derived (Composition Model - Lead-driven, hazard-adjusted)",Simulated historical trend (see SOURCES.md for base-value citations)
12-09-2026,LCD,Punjab,Amritsar,21.31,per kg,19.61,23.01,False,Derived (Composition Model - Aluminium-driven),Simulated historical trend (see SOURCES.md for base-value citations)
12-09-2026,Copper,Punjab,Jalandhar,576.58,per kg,530.45,622.71,False,Derived (Formula from Metals.Dev API - MCX/LME-linked),Simulated historical trend (see SOURCES.md for base-value citations)
12-09-2026,Aluminium,Punjab,Jalandhar,134.16,per kg,123.43,144.89,False,Derived (Formula from Metals.Dev API - MCX/LME-linked),Simulated historical trend (see SOURCES.md for base-value citations)
12-09-2026,Iron,Punjab,Jalandhar,31.44,per kg,28.92,33.96,False,Derived (Formula from Metals.Dev API - MCX/LME-linked),Simulated historical trend (see SOURCES.md for base-value citations)
12-09-2026,Lead,Punjab,Jalandhar,99.43,per kg,91.48,107.38,False,Derived (Formula from Metals.Dev API - MCX/LME-linked),Simulated historical trend (see SOURCES.md for base-value citations)
12-09-2026,PCB,Punjab,Jalandhar,102.25,per kg,94.07,110.43,False,Derived (Composition Model - Copper-driven),Simulated historical trend (see SOURCES.md for base-value citations)
12-09-2026,Cable,Punjab,Jalandhar,255.47,per kg,235.03,275.91,False,Derived (Composition Model - Copper-driven),Simulated historical trend (see SOURCES.md for base-value citations)
12-09-2026,Motor,Punjab,Jalandhar,46.34,per kg,42.63,50.05,False,Derived (Composition Model - Copper-driven),Simulated historical trend (see SOURCES.md for base-value citations)
12-09-2026,Battery,Punjab,Jalandhar,44.29,per kg,40.75,47.83,False,Derived (Composition Model - Lead-driven),Simulated historical trend (see SOURCES.md for base-value citations)
12-09-2026,CRT,Punjab,Jalandhar,0.0,per kg,0.0,0.0,True,"Derived (Composition Model - Lead-driven, hazard-adjusted)",Simulated historical trend (see SOURCES.md for base-value citations)
12-09-2026,LCD,Punjab,Jalandhar,21.38,per kg,19.67,23.09,False,Derived (Composition Model - Aluminium-driven),Simulated historical trend (see SOURCES.md for base-value citations)
12-09-2026,Copper,Maharashtra,Mumbai,709.64,per kg,652.87,766.41,False,Derived (Formula from Metals.Dev API - MCX/LME-linked),Simulated historical trend (see SOURCES.md for base-value citations)
12-09-2026,Aluminium,Maharashtra,Mumbai,163.59,per kg,150.5,176.68,False,Derived (Formula from Metals.Dev API - MCX/LME-linked),Simulated historical trend (see SOURCES.md for base-value citations)
12-09-2026,Iron,Maharashtra,Mumbai,36.89,per kg,33.94,39.84,False,Derived (Formula from Metals.Dev API - MCX/LME-linked),Simulated historical trend (see SOURCES.md for base-value citations)
12-09-2026,Lead,Maharashtra,Mumbai,104.9,per kg,96.51,113.29,False,Derived (Formula from Metals.Dev API - MCX/LME-linked),Simulated historical trend (see SOURCES.md for base-value citations)
12-09-2026,PCB,Maharashtra,Mumbai,115.31,per kg,106.09,124.53,False,Derived (Composition Model - Copper-driven),Simulated historical trend (see SOURCES.md for base-value citations)
12-09-2026,Cable,Maharashtra,Mumbai,252.29,per kg,232.11,272.47,False,Derived (Composition Model - Copper-driven),Simulated historical trend (see SOURCES.md for base-value citations)
12-09-2026,Motor,Maharashtra,Mumbai,50.18,per kg,46.17,54.19,False,Derived (Composition Model - Copper-driven),Simulated historical trend (see SOURCES.md for base-value citations)
12-09-2026,Battery,Maharashtra,Mumbai,42.02,per kg,38.66,45.38,False,Derived (Composition Model - Lead-driven),Simulated historical trend (see SOURCES.md for base-value citations)
12-09-2026,CRT,Maharashtra,Mumbai,0.0,per kg,0.0,0.0,True,"Derived (Composition Model - Lead-driven, hazard-adjusted)",Simulated historical trend (see SOURCES.md for base-value citations)
12-09-2026,LCD,Maharashtra,Mumbai,21.5,per kg,19.78,23.22,False,Derived (Composition Model - Aluminium-driven),Simulated historical trend (see SOURCES.md for base-value citations)
12-09-2026,Copper,Maharashtra,Pune,579.37,per kg,533.02,625.72,False,Derived (Formula from Metals.Dev API - MCX/LME-linked),Simulated historical trend (see SOURCES.md for base-value citations)
12-09-2026,Aluminium,Maharashtra,Pune,137.54,per kg,126.54,148.54,False,Derived (Formula from Metals.Dev API - MCX/LME-linked),Simulated historical trend (see SOURCES.md for base-value citations)
12-09-2026,Iron,Maharashtra,Pune,33.59,per kg,30.9,36.28,False,Derived (Formula from Metals.Dev API - MCX/LME-linked),Simulated historical trend (see SOURCES.md for base-value citations)
12-09-2026,Lead,Maharashtra,Pune,94.74,per kg,87.16,102.32,False,Derived (Formula from Metals.Dev API - MCX/LME-linked),Simulated historical trend (see SOURCES.md for base-value citations)
12-09-2026,PCB,Maharashtra,Pune,101.74,per kg,93.6,109.88,False,Derived (Composition Model - Copper-driven),Simulated historical trend (see SOURCES.md for base-value citations)
12-09-2026,Cable,Maharashtra,Pune,274.25,per kg,252.31,296.19,False,Derived (Composition Model - Copper-driven),Simulated historical trend (see SOURCES.md for base-value citations)
12-09-2026,Motor,Maharashtra,Pune,47.56,per kg,43.76,51.36,False,Derived (Composition Model - Copper-driven),Simulated historical trend (see SOURCES.md for base-value citations)
12-09-2026,Battery,Maharashtra,Pune,40.9,per kg,37.63,44.17,False,Derived (Composition Model - Lead-driven),Simulated historical trend (see SOURCES.md for base-value citations)
12-09-2026,CRT,Maharashtra,Pune,0.0,per kg,0.0,0.0,True,"Derived (Composition Model - Lead-driven, hazard-adjusted)",Simulated historical trend (see SOURCES.md for base-value citations)
12-09-2026,LCD,Maharashtra,Pune,20.07,per kg,18.46,21.68,False,Derived (Composition Model - Aluminium-driven),Simulated historical trend (see SOURCES.md for base-value citations)
11-09-2026,Copper,Punjab,Ludhiana,666.72,per kg,613.38,720.06,False,Derived (Formula from Metals.Dev API - MCX/LME-linked),Simulated historical trend (see SOURCES.md for base-value citations)
